,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
478,sj,1999,27,1999-07-09,0.09746667,0.08616667,0.1838571,0.1788857,73.3,299.5042857,299.5357143,295.92,301.4,297.8,55.1,80.79857143,73.3,17.29571429,2.357142857,27.4,5.728571429,31.1,22.8,36.6
479,sj,1999,28,1999-07-16,0.0545,0.067425,0.1345667,0.09766,29.53,299.79,299.8357143,296.3942857,302.4,297.5,58.2,81.84714286,29.53,17.80428571,2.5,27.27142857,6.671428571,32.8,23.3,17.5
480,sj,1999,29,1999-07-23,0.1169,0.0494,0.2071143,0.1935286,96.36,299.85,299.8571429,296.8614286,301.9,298.5,66.52,83.91857143,96.36,18.32285714,2.0,26.7,5.471428571,31.1,21.7,56.2
481,sj,1999,30,1999-07-30,0.0101,0.089,0.2987143,0.1783571,8.53,300.0642857,300.15,296.4742857,302.6,298.0,32.44,80.96857143,8.53,17.90285714,2.471428571,28.1,6.528571429,32.8,23.9,19.9
482,sj,1999,31,1999-08-06,-0.07305,0.020225,0.1632429,0.1692429,22.01,300.4985714,300.4857143,297.0471429,302.8,298.8,29.35,81.67285714,22.01,18.55714286,2.428571429,28.37142857,6.271428571,32.8,22.8,18.8
483,sj,1999,32,1999-08-13,,0.11395,0.2125714,0.1689143,44.23,299.97,300.0071429,296.7428571,302.6,298.4,61.7,82.64571429,44.23,18.21285714,1.842857143,28.08571429,6.357142857,31.7,23.9,26.7
484,sj,1999,33,1999-08-20,0.01015,0.0687,0.1973,0.1710857,31.78,300.3271429,300.2857143,296.8571429,302.4,298.9,46.2,81.38714286,31.78,18.33285714,2.028571429,28.37142857,6.357142857,31.7,25.0,10.0
485,sj,1999,34,1999-08-27,-0.01465,0.03655,0.1689,0.1532571,133.65,300.2271429,300.2857143,296.86,302.8,298.7,61.8,81.99857143,133.65,18.36,2.142857143,27.85714286,6.842857143,33.9,23.9,78.5
486,sj,1999,35,1999-09-03,,-0.0331,0.2106571,0.1876,30.98,300.4585714,300.4357143,296.8957143,302.7,299.1,25.74,81.00285714,30.98,18.41,1.985714286,28.18571429,7.028571429,32.8,23.9,69.7
487,sj,1999,36,1999-09-10,0.087,0.06035,0.0897,0.0988,66.06,300.5842857,300.6214286,296.8014286,302.8,298.8,40.7,79.96571429,66.06,18.31,2.214285714,28.3,6.042857143,31.7,25.0,32.5
488,sj,1999,37,1999-09-17,-0.0121,0.067475,0.1585833,0.1250857,121.24,300.9614286,301.0214286,297.0842857,303.2,299.5,34.13,79.69714286,121.24,18.71,2.157142857,28.41428571,6.842857143,33.9,24.4,35.1
489,sj,1999,38,1999-09-24,0.08305,0.06535,0.1360286,0.1046286,44.44,300.5728571,300.6214286,296.7014286,302.8,298.3,30.4,79.39,44.44,18.21428571,2.7,28.45714286,6.6,32.2,24.4,31.3
490,sj,1999,39,1999-10-01,0.05016667,0.03946667,0.1699833,0.1612833,62.41,300.6442857,300.6357143,296.8242857,303.5,298.9,64.72,79.83714286,62.41,18.34571429,2.214285714,28.71428571,7.957142857,34.4,23.9,38.9
491,sj,1999,40,1999-10-08,0.1322,0.01383333,0.2102286,0.1405857,52.34,300.4971429,300.6,296.6571429,302.5,298.5,22.37,79.67428571,52.34,18.12,1.942857143,28.0,6.985714286,32.8,23.3,16.2
492,sj,1999,41,1999-10-15,-0.0864,0.12685,0.09071667,0.05796667,45.32,299.8271429,299.8357143,295.8714286,301.7,298.5,41.31,79.16,45.32,17.30428571,1.957142857,27.17142857,6.442857143,31.1,23.3,27.8
493,sj,1999,42,1999-10-22,,-0.0368,0.036,0.037475,171.59,300.0257143,300.0142857,296.82,301.6,298.7,40.8,82.65714286,171.59,18.31571429,1.857142857,26.75714286,5.042857143,31.1,23.9,71.5
494,sj,1999,43,1999-10-29,,0.009325,0.1754833,0.07245714,67.94,299.8042857,300.0357143,297.13,301.9,298.7,138.1,85.37714286,67.94,18.74285714,2.185714286,27.67142857,6.3,32.2,23.3,58.4
495,sj,1999,44,1999-11-05,0.06275,0.1034,0.1734571,0.1658833,4.84,299.96,299.9428571,296.5314286,302.0,298.0,24.52,81.62857143,4.84,18.01428571,1.885714286,27.44285714,6.542857143,32.2,23.9,40.9
496,sj,1999,45,1999-11-12,0.1235,0.095575,0.08925,0.08956667,20.03,299.3042857,299.3785714,295.8714286,301.0,298.0,53.27,81.48857143,20.03,17.29857143,2.042857143,26.88571429,5.857142857,30.6,23.9,37.1
497,sj,1999,46,1999-11-19,-0.0454,0.0747,0.05148,0.03943333,83.66,298.9685714,299.0785714,296.33,301.3,298.0,104.51,85.40428571,83.66,17.81714286,1.814285714,26.71428571,5.8,30.6,22.8,62.1
498,sj,1999,47,1999-11-26,0.0005,0.0712,0.1077,0.08874,224.9,298.7328571,298.8785714,296.2857143,300.8,297.1,140.2,86.40571429,224.9,17.87,1.9,26.6,4.528571429,31.7,23.3,88.9
499,sj,1999,48,1999-12-03,0.1536,0.104775,0.1132333,0.09898571,2.11,298.7828571,299.0571429,294.7757143,301.0,296.8,8.7,78.68285714,2.11,16.20714286,3.257142857,26.1,7.471428571,30.6,21.1,13.2
500,sj,1999,49,1999-12-10,,0.0881,0.2564667,0.2146,63.47,297.3328571,297.3,293.9742857,298.9,296.2,107.84,81.86428571,63.47,15.41571429,1.4,24.92857143,4.614285714,28.9,21.7,126.0
501,sj,1999,50,1999-12-17,0.10558,0.078075,0.1300286,0.07642857,0.0,297.4,297.3928571,292.1614286,298.7,296.3,8.78,72.65285714,0.0,13.73,1.814285714,24.94285714,4.828571429,28.3,20.6,7.6
502,sj,1999,51,1999-12-24,0.1088,0.12705,0.1088714,0.09908571,0.0,297.3828571,297.5142857,292.9642857,299.4,296.1,14.5,76.49714286,0.0,14.43714286,1.8,24.84285714,4.9,27.8,21.7,10.9
503,sj,2000,52,2000-01-01,-0.1336,-0.061225,0.1682,0.08631111,40.35,298.3671429,298.3071429,293.8871429,300.3,296.4,12.34,76.31714286,40.35,15.25714286,2.642857143,25.47142857,6.557142857,29.4,21.1,7.9
504,sj,2000,1,2000-01-08,0.20635,0.1613,0.1398833,0.09583333,81.73,298.1485714,298.1642857,294.3557143,299.9,296.5,32.3,79.60714286,81.73,15.72285714,1.9,25.12857143,5.314285714,29.4,21.7,28.6
505,sj,2000,2,2000-01-15,0.337,0.30785,0.2466857,0.1686286,45.19,297.4414286,297.5857143,293.1914286,299.1,296.1,47.1,77.34285714,45.19,14.61285714,2.057142857,25.11428571,5.157142857,28.3,21.7,12.0
506,sj,2000,3,2000-01-22,0.353,0.3073,0.3262714,0.2914286,0.0,296.5885714,296.4785714,290.8528571,299.0,293.2,14.7,70.45714286,0.0,12.61,1.842857143,23.61428571,4.828571429,27.2,20.0,17.7
507,sj,2000,4,2000-01-29,0.3419,0.228,0.32975,0.38142,0.0,296.1842857,296.3642857,289.8271429,299.0,292.6,0.7,67.76571429,0.0,11.96428571,3.1,22.84285714,6.842857143,28.3,17.8,2.0
508,sj,2000,5,2000-02-05,0.29455,0.2239,0.2389333,0.1607,0.0,297.6714286,297.8642857,292.7342857,299.8,295.8,2.02,74.06285714,0.0,14.21285714,2.242857143,25.17142857,7.442857143,30.0,20.6,14.1
509,sj,2000,6,2000-02-12,,0.1061,0.2147429,0.1499286,24.19,297.6757143,297.9,293.27,299.9,296.3,2.6,76.50285714,24.19,14.65285714,2.114285714,24.92857143,7.128571429,30.0,20.6,3.0
510,sj,2000,7,2000-02-19,0.1931667,0.17314,0.1632714,0.08688571,0.0,297.7457143,297.9785714,293.25,299.9,296.3,3.1,76.11714286,0.0,14.61857143,2.357142857,25.2,7.285714286,30.0,21.1,3.8
511,sj,2000,8,2000-02-26,,0.2075,0.1507571,0.1469167,7.67,297.0885714,297.2214286,292.1742857,298.9,295.3,13.41,74.06428571,7.67,13.67,1.985714286,24.77142857,6.628571429,28.3,20.6,3.8
512,sj,2000,9,2000-03-04,0.17025,0.1962,0.2178,0.1580429,98.45,296.5528571,296.6785714,291.9528571,298.9,294.5,14.91,75.72142857,98.45,13.58714286,2.471428571,24.52857143,6.814285714,29.4,20.0,15.0
513,sj,2000,10,2000-03-11,0.3779,0.22,0.16348,0.1562286,11.48,296.2028571,296.3571429,289.6428571,299.1,294.4,1.1,66.73571429,11.48,11.71571429,3.028571429,24.0,8.028571429,29.4,19.4,0.0
514,sj,2000,11,2000-03-18,0.2311,0.230875,0.1591,0.0873,25.96,296.3157143,296.45,290.9985714,298.4,294.0,3.29,72.14285714,25.96,12.73857143,2.357142857,25.07142857,5.557142857,28.9,21.1,0.8
515,sj,2000,12,2000-03-25,0.2204,0.1969,0.2298571,0.1853,0.0,296.7442857,296.9071429,291.2257143,298.8,294.6,6.8,71.39,0.0,12.93,2.328571429,24.8,7.385714286,29.4,19.4,3.5
516,sj,2000,13,2000-04-01,,0.1460667,0.25795,0.2118429,2.09,296.3528571,296.6071429,290.81,299.3,293.6,5.14,71.35142857,2.09,12.63714286,4.071428571,24.4,7.142857143,28.9,20.0,3.1
517,sj,2000,14,2000-04-08,0.2050333,0.04636667,0.1806286,0.2042857,7.23,297.8171429,297.9642857,293.6328571,300.1,296.0,17.9,77.78571429,7.23,15.05857143,2.557142857,25.58571429,7.057142857,30.6,21.7,13.3
518,sj,2000,15,2000-04-15,0.07435,0.102575,0.1650857,0.1372286,0.0,297.7528571,297.8714286,293.1871429,299.9,293.9,5.3,75.84285714,0.0,14.65,3.542857143,25.97142857,7.3,30.6,20.6,6.3
519,sj,2000,16,2000-04-22,-0.287,0.0767,0.08985,0.07655714,0.0,297.6228571,297.7857143,292.83,299.8,296.1,14.9,74.75428571,0.0,14.27142857,2.228571429,25.8,6.714285714,29.4,20.6,18.6
520,sj,2000,17,2000-04-29,0.1544,0.13275,0.2154143,0.1837429,82.06,298.3428571,298.5857143,294.2542857,300.6,296.3,5.0,78.24428571,82.06,15.62285714,3.2,26.92857143,8.414285714,32.2,22.2,1.3
521,sj,2000,18,2000-05-06,0.1302,0.1127,0.1250143,0.1334571,6.13,298.6485714,298.7214286,294.1385714,300.4,297.0,3.4,76.21428571,6.13,15.48,2.442857143,27.14285714,7.8,32.2,21.7,3.6
522,sj,2000,19,2000-05-13,,0.09815,0.1490857,0.1343857,21.53,298.32,298.4428571,294.2642857,300.4,296.6,16.35,78.33714286,21.53,15.63857143,2.771428571,26.64285714,6.914285714,30.6,22.2,7.7
523,sj,2000,20,2000-05-20,0.0865,0.08775,0.1752833,0.1601286,68.14,298.7714286,298.9642857,294.5542857,301.0,297.0,10.06,77.71285714,68.14,15.91857143,2.642857143,26.6,7.128571429,32.2,21.1,83.3
524,sj,2000,21,2000-05-27,0.1882,0.1144,0.1839857,0.1126714,39.45,298.7785714,299.1428571,294.8657143,301.2,297.0,13.8,79.19714286,39.45,16.23714286,2.914285714,26.81428571,6.014285714,31.1,22.8,0.3
525,sj,2000,22,2000-06-03,0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.2271429,301.7,297.3,17.1,78.53714286,48.51,16.58714286,2.428571429,27.55714286,6.842857143,32.2,23.3,25.6
526,sj,2000,23,2000-06-10,0.1459,0.138175,0.1687286,0.1188429,46.02,299.6242857,299.7571429,295.6671429,301.7,297.7,10.95,79.05142857,46.02,17.03428571,2.457142857,27.85714286,6.442857143,31.7,23.3,4.8
527,sj,2000,24,2000-06-17,0.1097,0.0902,0.2046833,0.1521833,46.38,299.7857143,299.8642857,295.1357143,301.9,297.9,21.3,75.74857143,46.38,16.45428571,2.357142857,27.98571429,6.442857143,32.8,23.3,26.2
528,sj,2000,25,2000-06-24,0.1431,0.1623333,0.2898,0.2421286,45.96,299.5028571,299.5785714,295.94,301.7,297.5,30.64,80.84571429,45.96,17.28857143,2.328571429,27.42857143,5.842857143,31.1,23.9,15.6
529,sj,2000,26,2000-07-01,0.11045,0.1341,0.1740429,0.1527333,33.94,299.6071429,299.6357143,295.3671429,301.4,297.7,19.02,77.61714286,33.94,16.70571429,2.157142857,27.77142857,6.614285714,31.7,23.3,31.5
530,sj,2000,27,2000-07-08,0.0812,0.07275,0.1071,0.06248333,7.95,300.1185714,300.2142857,295.8714286,301.8,298.6,12.7,77.68142857,7.95,17.23857143,2.285714286,27.97142857,5.557142857,31.1,24.4,27.1
531,sj,2000,28,2000-07-15,0.17185,0.17685,0.2847857,0.2321714,5.81,300.0257143,300.1857143,295.8757143,301.9,298.4,16.7,78.12571429,5.81,17.24571429,2.285714286,28.27142857,6.342857143,32.2,24.4,3.5
532,sj,2000,29,2000-07-22,0.22305,0.18965,0.2902,0.2455143,9.53,300.1642857,300.3357143,296.0785714,302.6,297.9,23.18,78.60428571,9.53,17.46285714,2.9,28.52857143,6.514285714,32.8,23.3,22.7
533,sj,2000,30,2000-07-29,0.1667,0.3276,0.2619143,0.2189714,0.0,299.9085714,300.1071429,295.9614286,301.9,298.2,19.7,79.00857143,0.0,17.33285714,2.357142857,28.32857143,6.5,32.8,23.9,7.9
534,sj,2000,31,2000-08-05,0.13025,0.1474,0.12684,0.1106,32.67,300.0342857,300.1214286,296.4114286,302.1,298.0,33.7,80.75142857,32.67,17.84571429,2.328571429,28.21428571,6.557142857,33.3,22.8,32.7
535,sj,2000,32,2000-08-12,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.9242857,299.9714286,296.5642857,302.0,298.1,60.66,82.02142857,60.71,18.00428571,2.514285714,28.27142857,6.828571429,32.8,22.8,37.2
536,sj,2000,33,2000-08-19,0.17645,0.1304,0.2522,0.2054571,8.62,300.5285714,300.5571429,296.6357143,302.8,298.6,27.72,79.50714286,8.62,18.06714286,2.2,28.61428571,6.442857143,32.8,23.9,26.9
537,sj,2000,34,2000-08-26,0.2156667,0.1542333,0.1988667,0.1828714,27.4,300.4685714,300.7,296.5985714,303.2,298.5,29.66,79.55857143,27.4,18.03857143,2.828571429,28.72857143,6.6,32.8,23.9,13.7
538,sj,2000,35,2000-09-02,,0.2435,0.2776,0.1937857,164.26,299.96,300.0928571,296.7357143,302.3,298.4,87.78,82.67571429,164.26,18.23142857,2.3,27.18571429,6.442857143,31.1,21.7,156.6
539,sj,2000,36,2000-09-09,0.1591,0.0836,0.2533667,0.21125,26.9,300.5171429,300.5428571,296.8914286,302.8,298.0,22.0,80.67857143,26.9,18.40428571,2.714285714,27.98571429,6.271428571,31.7,23.9,16.8
540,sj,2000,37,2000-09-16,0.0577,0.1507,0.2971857,0.2543429,30.52,300.7942857,300.8857143,296.8114286,302.7,299.1,18.79,78.94857143,30.52,18.31428571,2.285714286,28.18571429,6.985714286,33.3,22.8,9.3
541,sj,2000,38,2000-09-23,0.1961,0.1446667,0.17028,0.20995,50.88,300.5771429,300.7785714,296.6842857,303.1,297.8,56.4,79.58428571,50.88,18.16285714,2.471428571,27.75714286,6.7,31.7,23.9,18.5
542,sj,2000,39,2000-09-30,,0.1337,0.10358,0.1369667,42.65,299.88,299.9214286,296.5971429,301.5,298.8,42.8,82.28285714,42.65,18.08571429,1.728571429,27.52857143,6.042857143,31.1,23.9,30.6
543,sj,2000,40,2000-10-07,0.253975,0.16295,0.3692714,0.2687429,126.67,300.2028571,300.2714286,296.9742857,302.1,298.8,35.3,82.58571429,126.67,18.49142857,2.371428571,27.77142857,5.885714286,32.8,23.9,16.1
544,sj,2000,41,2000-10-14,0.38,0.26065,0.3931286,0.27105,8.57,300.2714286,300.2357143,295.7371429,302.7,298.1,15.4,76.37142857,8.57,17.13142857,3.414285714,27.8,7.385714286,32.8,23.3,20.1
545,sj,2000,42,2000-10-21,0.10035,0.0895,0.2096857,0.08204286,37.34,300.4185714,300.4214286,296.2671429,302.6,298.3,11.22,78.18142857,37.34,17.70428571,3.785714286,28.05714286,7.185714286,33.3,23.9,21.8
546,sj,2000,43,2000-10-28,0.1535,0.2298,0.14888,0.091525,62.57,300.0185714,299.9714286,295.7257143,302.6,298.0,15.3,77.44285714,62.57,17.11714286,3.457142857,27.14285714,6.528571429,31.1,23.3,24.1
547,sj,2000,44,2000-11-04,0.19015,0.168,0.1864333,0.1104333,80.61,300.2614286,300.2357143,296.5,302.4,298.4,20.3,80.00714286,80.61,17.99428571,2.9,27.54285714,6.371428571,32.2,23.3,18.8
548,sj,2000,45,2000-11-11,0.1105667,0.0267,0.1561,0.04188571,77.9,299.0614286,299.0857143,293.6385714,301.9,295.9,28.8,72.68428571,77.9,15.25857143,3.628571429,25.87142857,6.414285714,30.6,21.7,44.9
549,sj,2000,46,2000-11-18,0.0979,0.012,0.1572,0.06461429,6.3,299.1871429,299.2071429,293.4485714,301.7,295.9,2.1,70.97714286,6.3,14.99142857,4.1,26.32857143,5.542857143,30.0,22.2,1.3
550,sj,2000,47,2000-11-25,,0.0323,0.2099,0.09903333,0.0,299.92,299.8571429,294.66,301.6,297.5,7.18,72.92571429,0.0,16.03714286,2.714285714,26.87142857,6.785714286,30.6,22.8,14.7
551,sj,2000,48,2000-12-02,0.12015,0.13648,0.1959,0.1356667,11.07,299.6185714,299.6357143,295.3885714,301.2,298.0,24.8,77.64857143,11.07,16.75428571,2.357142857,26.3,6.0,29.4,22.8,30.0
552,sj,2000,49,2000-12-09,0.11875,0.0806,0.1176333,0.04611667,19.69,299.7028571,299.7285714,295.4028571,301.5,297.9,6.8,77.35714286,19.69,16.77142857,2.057142857,26.81428571,6.371428571,31.1,22.8,6.4
553,sj,2000,50,2000-12-16,0.0044,0.08713333,0.1021,-0.02248571,0.0,299.27,299.3785714,293.8814286,301.3,297.5,3.99,72.26142857,0.0,15.25285714,2.528571429,25.91428571,7.214285714,31.1,21.7,7.1
554,sj,2000,51,2000-12-23,0.0632,0.04675,0.0446,-0.06345714,0.0,298.5814286,298.5857143,294.1328571,300.4,296.7,37.39,76.52571429,0.0,15.46285714,1.714285714,25.38571429,5.542857143,28.9,21.7,63.2
555,sj,2001,1,2001-01-01,0.004833333,0.006633333,0.2108143,0.2024143,0.0,298.4771429,298.4428571,294.0342857,301.2,295.6,1.3,76.50571429,0.0,15.44428571,3.285714286,25.12857143,7.685714286,30.0,20.6,1.9
556,sj,2001,2,2001-01-08,0.09436667,0.0958,0.2041,0.1646833,49.81,298.6185714,298.7857143,293.6871429,300.9,296.3,1.0,74.33571429,49.81,15.07857143,3.314285714,25.31428571,7.585714286,30.6,21.1,15.2
557,sj,2001,3,2001-01-15,,0.02165,0.18585,0.1796857,0.0,297.8285714,297.9928571,292.4057143,300.7,295.5,1.1,71.94142857,0.0,13.92142857,3.414285714,25.07142857,8.157142857,30.6,19.4,4.8
558,sj,2001,4,2001-01-22,0.0411,0.0514,0.2184714,0.2287714,0.0,298.0171429,298.2,293.3585714,299.9,296.6,10.24,75.38,0.0,14.73285714,2.142857143,24.95714286,6.871428571,29.4,20.6,31.5
559,sj,2001,5,2001-01-29,0.00915,0.041225,0.2434714,0.2032571,23.78,297.9728571,298.1571429,294.0528571,300.7,295.5,32.36,79.03142857,23.78,15.37857143,2.742857143,25.24285714,6.814285714,30.6,21.1,21.6
560,sj,2001,6,2001-02-05,,-0.0056,0.1645,0.1619714,10.73,297.8771429,297.9857143,292.9814286,299.7,296.1,11.2,74.34428571,10.73,14.40857143,2.114285714,25.0,6.828571429,29.4,21.1,8.5
561,sj,2001,7,2001-02-12,-0.04485,0.0056,0.1603,0.1674286,0.0,297.9342857,298.1571429,293.3771429,299.9,296.3,22.28,75.85142857,0.0,14.75428571,2.342857143,25.34285714,6.885714286,29.4,21.1,4.8
562,sj,2001,8,2001-02-19,0.2170333,0.1452333,0.2280714,0.2104571,0.0,297.8171429,298.0428571,292.6685714,299.7,296.7,3.02,73.07285714,0.0,14.09857143,2.142857143,24.75714286,7.0,28.9,19.4,17.6
563,sj,2001,9,2001-02-26,0.4462667,0.3123,0.3375,0.2732833,0.0,297.1528571,297.2357143,292.8157143,299.0,295.5,25.89,76.90714286,0.0,14.26571429,2.014285714,24.81428571,5.242857143,28.3,21.7,53.1
564,sj,2001,10,2001-03-05,0.2485,0.25445,0.2764286,0.2567143,6.84,297.1342857,297.3571429,292.0557143,300.7,294.4,0.5,73.38714286,6.84,13.67142857,3.142857143,24.7,7.457142857,31.7,19.4,0.0
565,sj,2001,11,2001-03-12,0.4229,0.4229,0.1950143,0.1967143,0.0,298.5585714,298.8857143,294.0271429,301.3,295.9,10.5,76.24714286,0.0,15.38714286,3.628571429,26.7,6.914285714,31.7,22.2,0.5
566,sj,2001,12,2001-03-19,0.1274333,0.059925,0.1592286,0.1408857,0.0,298.3728571,298.5928571,293.0457143,300.3,296.8,1.69,72.44285714,0.0,14.48285714,2.442857143,26.32857143,7.528571429,30.6,21.7,12.7
567,sj,2001,13,2001-03-26,,0.2705,0.2435714,0.2178143,6.11,297.6928571,297.8785714,294.1671429,300.5,295.8,21.55,80.83571429,6.11,15.55571429,2.1,26.04285714,6.514285714,32.2,21.7,26.7
568,sj,2001,14,2001-04-02,0.2127,0.1044,0.1409,0.1628857,0.0,298.8714286,299.0928571,293.9828571,301.0,297.2,3.45,74.43,0.0,15.33571429,2.671428571,27.08571429,8.128571429,32.2,22.2,0.5
569,sj,2001,15,2001-04-09,,0.30695,0.31445,0.2761833,5.2,298.1128571,298.2571429,293.7857143,299.8,296.3,23.5,77.02285714,5.2,15.15285714,2.371428571,26.27142857,7.085714286,30.6,21.7,13.0
570,sj,2001,16,2001-04-16,0.0728,0.07826667,0.2111714,0.2161286,11.84,298.2671429,298.4071429,292.9828571,301.2,295.5,3.59,72.64,11.84,14.41714286,3.814285714,26.7,7.214285714,32.2,22.2,8.1
571,sj,2001,17,2001-04-23,,0.05855,0.1227286,0.1131857,35.69,298.7514286,298.8357143,294.2814286,301.3,296.7,22.36,76.58142857,35.69,15.63,3.128571429,27.2,7.771428571,33.3,22.8,20.6
572,sj,2001,18,2001-04-30,,-0.1055,0.1861714,0.1770571,19.98,298.2871429,298.3,293.68,300.5,296.0,9.03,75.71428571,19.98,15.06142857,2.6,26.75714286,7.157142857,31.1,22.2,16.0
573,sj,2001,19,2001-05-07,0.0371,0.0705,0.04781429,0.06374286,59.89,299.4185714,299.5,295.3657143,302.0,297.4,16.8,78.56714286,59.89,16.77142857,3.2,27.48571429,7.057142857,32.2,22.8,64.3
574,sj,2001,20,2001-05-14,0.1031,0.0941,0.1984833,0.1765571,77.36,299.1342857,299.2571429,295.8557143,301.7,297.3,78.1,82.35,77.36,17.26857143,2.942857143,27.85714286,6.042857143,32.2,24.4,60.5
575,sj,2001,21,2001-05-21,0.08608,0.07736,0.1701429,0.1679429,35.54,299.9514286,299.9857143,295.3457143,302.2,297.6,2.0,76.07,35.54,16.73,3.828571429,28.82857143,8.328571429,33.9,23.3,7.4
576,sj,2001,22,2001-05-28,0.0619,0.0333,0.1977333,0.1659857,10.8,299.7814286,299.8428571,295.6414286,302.0,298.0,8.1,78.15142857,10.8,16.99571429,3.085714286,28.47142857,6.585714286,32.8,25.0,16.6
577,sj,2001,23,2001-06-04,0.0312,0.02535,0.1706286,0.1901,61.33,299.9442857,299.85,295.5685714,302.2,297.6,5.85,77.16285714,61.33,16.92285714,3.642857143,28.07142857,7.228571429,32.8,23.9,6.7
578,sj,2001,24,2001-06-11,,0.0271,0.2708714,0.2212,21.93,300.4242857,300.4,295.8885714,302.6,298.2,7.0,76.42571429,21.93,17.25,3.114285714,28.51428571,6.742857143,33.9,23.9,20.9
579,sj,2001,25,2001-06-18,-0.02865,-0.01266667,0.1246571,0.1255571,63.35,299.9185714,299.8642857,295.2071429,302.0,297.4,7.02,75.46142857,63.35,16.56285714,3.242857143,27.72857143,6.928571429,31.7,23.9,2.3
580,sj,2001,26,2001-06-25,0.02185,-0.0601,0.2032571,0.1855857,37.72,300.54,300.4928571,296.2485714,302.9,298.5,13.37,77.61714286,37.72,17.63571429,3.128571429,28.62857143,6.757142857,33.3,23.9,11.1
581,sj,2001,27,2001-07-02,-0.0227,0.09093333,0.2069143,0.1882286,85.42,300.2071429,300.2785714,296.3542857,302.5,298.1,28.1,79.57857143,85.42,17.74571429,2.757142857,28.22857143,6.757142857,32.8,24.4,16.8
582,sj,2001,28,2001-07-09,-0.0817,0.0287,0.1961143,0.1808,21.89,300.6428571,300.6642857,296.3485714,302.4,298.2,13.5,77.58285714,21.89,17.74428571,2.728571429,28.34285714,6.428571429,31.7,23.9,20.0
583,sj,2001,29,2001-07-16,0.0073,0.06943333,0.2002286,0.1976857,49.38,300.3714286,300.3714286,296.0857143,303.1,298.1,18.3,77.58714286,49.38,17.47428571,3.114285714,28.11428571,7.542857143,32.8,22.8,10.6
584,sj,2001,30,2001-07-23,-0.0198,0.0057,0.1865714,0.1818,35.85,300.5557143,300.5571429,296.3571429,303.0,298.6,21.24,78.06142857,35.85,17.77142857,3.257142857,28.58571429,7.142857143,33.9,23.9,4.5
585,sj,2001,31,2001-07-30,0.0287,0.1132,0.1347143,0.1439429,73.2,300.3985714,300.4571429,296.3642857,302.7,298.6,50.34,78.67,73.2,17.75857143,2.657142857,28.05714286,6.914285714,32.2,23.3,46.0
586,sj,2001,32,2001-08-06,0.2467,0.2009,0.1926714,0.1882286,40.4,300.7128571,300.7142857,296.9,302.6,299.2,32.62,79.71285714,40.4,18.33142857,2.542857143,27.92857143,6.357142857,32.2,23.9,49.0
587,sj,2001,33,2001-08-13,0.08985,0.1278333,0.2008143,0.2051143,29.0,300.7428571,300.8571429,297.38,302.9,298.8,50.46,82.08714286,29.0,18.89285714,2.6,28.64285714,5.585714286,32.2,25.6,24.3
588,sj,2001,34,2001-08-20,0.0172,0.01255,0.2017286,0.2022143,40.3,300.7914286,300.7571429,297.2271429,302.7,298.4,62.4,81.07571429,40.3,18.75285714,2.542857143,28.97142857,5.785714286,32.8,25.6,1.8
589,sj,2001,35,2001-08-27,,,0.2212714,0.2011286,132.53,300.76,300.7428571,296.4,303.1,298.7,44.3,77.34714286,132.53,17.82428571,3.457142857,28.27142857,7.542857143,32.8,23.3,65.0
590,sj,2001,36,2001-09-03,-0.0273,0.068075,0.2792857,0.2707857,68.85,300.7514286,300.7714286,296.73,303.2,298.9,23.4,78.82714286,68.85,18.18571429,3.057142857,27.9,7.057142857,32.2,23.3,71.5
591,sj,2001,37,2001-09-10,0.1954,0.2356,0.3660714,0.3778571,9.73,300.8057143,300.8571429,296.4528571,303.3,297.9,14.7,77.41,9.73,17.90285714,3.485714286,28.37142857,6.757142857,32.2,23.9,5.6
592,sj,2001,38,2001-09-17,-0.0412,0.04766667,0.1706333,0.1342857,10.01,301.07,301.0928571,296.7,303.4,298.8,12.9,77.23571429,10.01,18.17571429,3.214285714,28.08571429,7.157142857,33.3,23.9,56.8
593,sj,2001,39,2001-09-24,0.0986,0.122075,0.2545714,0.2469286,84.76,300.7385714,300.7857143,296.4371429,303.1,298.7,19.69,77.55571429,84.76,17.90142857,3.171428571,27.97142857,6.928571429,32.8,23.9,15.8
594,sj,2001,40,2001-10-01,0.16025,0.08955,0.2391714,0.1799714,20.8,301.2557143,301.2785714,296.9571429,303.8,299.1,16.4,77.63,20.8,18.47571429,3.271428571,29.22857143,7.842857143,34.4,24.4,6.6
595,sj,2001,41,2001-10-08,0.0633,0.0633,0.2143286,0.2125857,27.82,300.93,300.8,296.9171429,302.6,299.0,42.3,78.89142857,27.82,18.39714286,2.371428571,28.4,6.814285714,33.3,23.9,32.0
